,Restaurant,Food_Name,Nutrients,Calories
36,Gatti's Pizza,"Supperoni Original Crust Pizza, Large","[{'value': 10, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 24, 'attr_id': 205}, {'value': 210, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 450, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",210
37,Gatti's Pizza,"Burger Original Crust Pizza, Large","[{'value': 14, 'attr_id': 203}, {'value': 9, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 690, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",290
38,Gatti's Pizza,"Cheese Original Crust Pizza, Large","[{'value': 13, 'attr_id': 203}, {'value': 9, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 530, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",280
39,Gatti's Pizza,"BBQ Chicken Original Crust Pizza, Large","[{'value': 16, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 360, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",310
40,Gatti's Pizza,"Bacon Perfect Pan Crust Pizza, Large","[{'value': 16, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 690, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",370
41,Gatti's Pizza,"Buffalo Chicken Original Crust Pizza, Large","[{'value': 8, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 23, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 370, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",240
42,Gatti's Pizza,"Canadian Bacon Thin Crust Pizza, Large","[{'value': 10, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 190, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 570, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",190
43,Papa John's,"Taco Pizza Pizza, Original Crust Pizza for One","[{'value': 16, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 350, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 770, 'attr_id': 307}, {'value': 50, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",350
44,Papa John's,"White Pizza Pizza, Original Crust Pizza for One","[{'value': 7, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 24, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 350, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",180
45,Papa John's,"Mediterranean Veggie Pizza Pizza, Original Crust Pizza for One","[{'value': 6, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 460, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",180
46,Papa John's,"Pepperoni Pizzazz Pizza, Original Crust Pizza for One","[{'value': 10, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 600, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",240
47,Papa John's,"Hawaiian Chicken Pizza Pizza, Original Crust Pizza for One","[{'value': 9, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 490, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",200
