,Restaurant,Food_Name,Nutrients,Calories
37,Which Wich,Club Sandwich - Regular,"[{'value': 30, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 58, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 2000, 'attr_id': 307}, {'value': 6, 'attr_id': 606}]",460
38,Which Wich,Meatball Sandwich - Super,"[{'value': 61, 'attr_id': 203}, {'value': 57, 'attr_id': 204}, {'value': 127, 'attr_id': 205}, {'value': 1260, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 3210, 'attr_id': 307}, {'value': 27, 'attr_id': 606}]",1260
39,Which Wich,Turkeywich Sandwich - Regular,"[{'value': 27, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 65, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1820, 'attr_id': 307}, {'value': 3.5, 'attr_id': 606}]",480
40,Which Wich,Caprese Sandwich - Regular,"[{'value': 24, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 63, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1000, 'attr_id': 307}, {'value': 12, 'attr_id': 606}]",550
41,Which Wich,Grinder Sandwich - Regular,"[{'value': 25, 'attr_id': 203}, {'value': 28, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 580, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 2010, 'attr_id': 307}, {'value': 13, 'attr_id': 606}]",580
42,Quizno's,"Catering - Box Lunches, Regular Sandwich","[{'value': 44, 'attr_id': 203}, {'value': 71, 'attr_id': 204}, {'value': 104, 'attr_id': 205}, {'value': 1420, 'attr_id': 208}, {'value': 15, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 3240, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",1420
43,Quizno's,"Catering - Box Lunches, Small Sandwich","[{'value': 24, 'attr_id': 203}, {'value': 17076, 'attr_id': 204}, {'value': 65, 'attr_id': 205}, {'value': 960, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1870, 'attr_id': 307}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",960
44,Fogo De Chao Churrascaria,Goat Cheese Sandwich,"[{'value': 27, 'attr_id': 203}, {'value': 83, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 1130, 'attr_id': 208}, {'value': 13, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1730, 'attr_id': 307}, {'value': 125, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1130
45,Wendy's,Homestyle Chicken Sandwich,"[{'value': 28, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1150, 'attr_id': 307}, {'value': 70, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",510
46,Wendy's,Grilled Chicken Sandwich,"[{'value': 34, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 38, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 90, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",370
47,Wendy's,Biggie Breakfast Sandwich,"[{'value': 27, 'attr_id': 203}, {'value': 40, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 610, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1400, 'attr_id': 307}, {'value': 290, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",610
48,Wendy's,Crispy Chicken Sandwich,"[{'value': 14, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 600, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",330
49,Wendy's,Spicy Chicken Sandwich,"[{'value': 29, 'attr_id': 203}, {'value': 20, 'attr_id': 204}, {'value': 54, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1030, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",510
