,Restaurant,Food_Name,Nutrients,Calories
11,Schlotzsky's,Loaded Potato Soup,"[{'value': 12, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1520, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",390
12,Schlotzsky's,Broccoli Cheese Soup,"[{'value': 8, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 190, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1310, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",190
13,Schlotzsky's,French Onion Soup,"[{'value': 3, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 17, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 740, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",240
14,Schlotzsky's,Butternut Squash Soup,"[{'value': 6, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 20, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 990, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",390
15,Schlotzsky's,Chicken Noodle Soup,"[{'value': 9, 'attr_id': 203}, {'value': 3, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 140, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1260, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",140
16,Schlotzsky's,Chicken Tortilla Soup,"[{'value': 13, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1290, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",320
17,Schlotzsky's,Chicken & Dumpling Soup,"[{'value': 9, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 990, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",150
18,Schlotzsky's,Chili Timberline Soup,"[{'value': 17, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1110, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",380
19,Schlotzsky's,Corn Chowder Soup,"[{'value': 8, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 450, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1780, 'attr_id': 307}, {'value': 115, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",450
20,Schlotzsky's,Tomato Basil Soup,"[{'value': 5, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 840, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",320
21,Schlotzsky's,Black Eyed Pea Soup,"[{'value': 15, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 450, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1230, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",450
22,Schlotzsky's,Chicken and Wild Rice Soup,"[{'value': 13, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1180, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",280
23,Denny's,55+ Grilled Cheese Sandwich & Soup (Add Soup Choice),"[{'value': 14, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 39, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1250, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",440
24,Denny's,"Chicken Noodle Soup, Bowl","[{'value': 21, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 3880, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",390
25,Denny's,"Vegetable Beef Soup, Bowl","[{'value': 16, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 3420, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",310
26,Denny's,"Chicken Noodle Soup, Cup","[{'value': 14, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 28, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 2580, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",260
27,Denny's,"Vegetable Beef Soup, Cup","[{'value': 11, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 2280, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",200
28,Denny's,"Loaded Baked Potato Soup, Bowl","[{'value': 12, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 470, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1770, 'attr_id': 307}, {'value': 70, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",470
29,Denny's,"Loaded Baked Potato Soup, Cup","[{'value': 10, 'attr_id': 203}, {'value': 24, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 360, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1250, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",360
30,Pizza Hut,Broccoli & Cheese Soup with Crackers (Bowl),"[{'value': 15, 'attr_id': 203}, {'value': 37, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 2060, 'attr_id': 307}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",530
31,Pizza Hut,Broccoli & Cheese Soup with Crackers (Cup),"[{'value': 8, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1050, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",280
32,Pizza Hut,Creamy Tomato Basil Soup with Crackers (Cup),"[{'value': 5, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 210, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 920, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",210
33,Pizza Hut,Loaded Baked Potato Soup with Crackers (Cup),"[{'value': 11, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 23, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 930, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",320
34,Pizza Hut,Creamy Tomato Basil Soup with Crackers (Bowl),"[{'value': 9, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 17, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1800, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",390
