,Restaurant,Food_Name,Nutrients,Calories
10,Auntie Anne's,"Pina Colada Smoothie, 16 fl oz","[{'value': 1, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 58, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 40, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",300
11,Auntie Anne's,"Strawberry-Banana Smoothie, 16 fl oz","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 54, 'attr_id': 205}, {'value': 220, 'attr_id': 208}, {'value': 52, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 5, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",220
12,Auntie Anne's,"Strawberry-Banana Smoothie, 20 fl oz","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 72, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 69, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 10, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 54, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",290
13,Auntie Anne's,"Wild Berry Smoothie, 32 fl oz","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 114, 'attr_id': 205}, {'value': 450, 'attr_id': 208}, {'value': 109, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 25, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 72, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",450
14,Auntie Anne's,"Wild Berry Smoothie, 20 fl oz","[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 76, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 73, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 15, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",300
15,Starbucks,Chocolate Smoothie with 2% Milk,"[{'value': 20, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 34, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 170, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",320
16,Starbucks,Orange Mango Smoothie Nonfat Milk,"[{'value': 16, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 54, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 37, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 120, 'attr_id': 307}, {'value': 1750, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",260
17,Starbucks,Strawberry Smoothie with Coconut Milk,"[{'value': 14, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 59, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 41, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 125, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",290
18,Starbucks,Strawberry Smoothie with Nonfat Milk,"[{'value': 16, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 41, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 125, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",290
19,Starbucks,Orange Mango Smoothie Almond Milk,"[{'value': 14, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 52, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 35, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 125, 'attr_id': 307}, {'value': 1750, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",260
