Restaurant,Food_Name,Nutrients,Calories
Applebee's,Oriental Chicken Salad Wrap,"[{'value': 43, 'attr_id': 203}, {'value': 114, 'attr_id': 204}, {'value': 186, 'attr_id': 205}, {'value': 1930, 'attr_id': 208}, {'value': 35, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 2950, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1930
Applebee's,Grilled Chicken Caesar Salad,"[{'value': 24, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 810, 'attr_id': 307}, {'value': 80, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",310
Applebee's,Tuscan Garden Chicken Salad,"[{'value': 59, 'attr_id': 203}, {'value': 48, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 870, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 14, 'attr_id': 291}, {'value': 2190, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",870
Applebee's,Caesar Salad (with Blackened Shrimp),"[{'value': 31, 'attr_id': 203}, {'value': 58, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 850, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 2580, 'attr_id': 307}, {'value': 190, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",850
Applebee's,House Salad (Dressing Only) - Oriental,"[{'value': 0, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 85, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",250
Applebee's,House Salad (Dressing Only) - Ranch,"[{'value': 1, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 160, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 300, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",160
Applebee's,Caesar Salad (Serves 6-8),"[{'value': 28, 'attr_id': 203}, {'value': 136, 'attr_id': 204}, {'value': 67, 'attr_id': 205}, {'value': 1580, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 14, 'attr_id': 291}, {'value': 2730, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 27, 'attr_id': 606}]",1580
Applebee's,Caesar Salad (with Grilled Chicken),"[{'value': 55, 'attr_id': 203}, {'value': 60, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 950, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 2140, 'attr_id': 307}, {'value': 175, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",950
Applebee's,House Salad (Serves 6-8),"[{'value': 32, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 12, 'attr_id': 291}, {'value': 990, 'attr_id': 307}, {'value': 80, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",640
Applebee's,Oriental Grilled Chicken Salad Wrap,"[{'value': 58, 'attr_id': 203}, {'value': 96, 'attr_id': 204}, {'value': 159, 'attr_id': 205}, {'value': 1720, 'attr_id': 208}, {'value': 35, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 2910, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",1720
Applebee's,House Salad (Dressing Only) - Caesar,"[{'value': 1, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 210, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 330, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",210
Applebee's,House Salad (Dressing Only) - Mexi-Ranch,"[{'value': 1, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 3, 'attr_id': 205}, {'value': 140, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 520, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",140
Applebee's,Buffalo Chicken Sandwich,"[{'value': 38, 'attr_id': 203}, {'value': 70, 'attr_id': 204}, {'value': 123, 'attr_id': 205}, {'value': 1280, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 3400, 'attr_id': 307}, {'value': 80, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",1280
Applebee's,Turkey Lover's Sandwich,"[{'value': 61, 'attr_id': 203}, {'value': 73, 'attr_id': 204}, {'value': 115, 'attr_id': 205}, {'value': 1350, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 3190, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",1350
Applebee's,Bacon Cheddar Grilled Chicken Sandwich,"[{'value': 70, 'attr_id': 203}, {'value': 66, 'attr_id': 204}, {'value': 102, 'attr_id': 205}, {'value': 1280, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 3100, 'attr_id': 307}, {'value': 215, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1280
Applebee's,Bacon Cheddar Grilled Chicken Sandwich (Serves 6-8),"[{'value': 390, 'attr_id': 203}, {'value': 276, 'attr_id': 204}, {'value': 274, 'attr_id': 205}, {'value': 5130, 'attr_id': 208}, {'value': 55, 'attr_id': 269}, {'value': 14, 'attr_id': 291}, {'value': 12830, 'attr_id': 307}, {'value': 1265, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 100, 'attr_id': 606}]",5130
Peter Piper Pizza,Pizza Sauce - Medium,"[{'value': 4, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 90, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1480, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",90
Peter Piper Pizza,Pizza Sauce - Small,"[{'value': 3, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 70, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1110, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",70
Peter Piper Pizza,Pizza Sauce - Large,"[{'value': 6, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 140, 'attr_id': 208}, {'value': 27, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 2220, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",140
Peter Piper Pizza,Pizza Sauce - Personal,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 25, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 370, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",25
Peter Piper Pizza,Pizza Mexicana - Medium Slice,"[{'value': 12, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 28, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 510, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",270
Peter Piper Pizza,Pizza Mexicana - Large Slice,"[{'value': 18, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 39, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 750, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",390
Peter Piper Pizza,Pizza Mexicana - XL Slice,"[{'value': 16, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 660, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",340
Peter Piper Pizza,Pizza Sauce - Extra Large,"[{'value': 8, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 36, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 2960, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",180
Peter Piper Pizza,Celery,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 15, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 65, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",15
Peter Piper Pizza,Croutons,"[{'value': 6, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 330, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",180
Peter Piper Pizza,Grapes,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 50, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 0, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",50
Peter Piper Pizza,Carrots,"[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 6, 'attr_id': 205}, {'value': 25, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 55, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",25
Peter Piper Pizza,BBQ Sauce,"[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 48, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 930, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",240
Peter Piper Pizza,Bacon - Medium,"[{'value': 13, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 220, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 730, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",220
Peter Piper Pizza,Chicken - Large,"[{'value': 15, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 100, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 210, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",100
Peter Piper Pizza,Chorizo - Personal,"[{'value': 5, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 100, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 350, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",100
Peter Piper Pizza,Ham - Medium,"[{'value': 6, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 70, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 440, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",70
Peter Piper Pizza,"Hot, Boneless","[{'value': 47, 'attr_id': 203}, {'value': 65, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 980, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 3950, 'attr_id': 307}, {'value': 415, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",980
Peter Piper Pizza,Jalapenos - Personal,"[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 1, 'attr_id': 205}, {'value': 5, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 320, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",5
Peter Piper Pizza,Mushrooms - Large,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 2, 'attr_id': 205}, {'value': 10, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",10
Peter Piper Pizza,Chopped Italian Salad - Small,"[{'value': 12, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 10, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1080, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",260
Peter Piper Pizza,Greens & Grapes Salad (Buffet),"[{'value': 1, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 35, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 65, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",35
Peter Piper Pizza,Chopped House Salad - Small,"[{'value': 8, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 210, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 360, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",210
Peter Piper Pizza,Mandarin Cranberry Salad - Small,"[{'value': 4, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 55, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",150
Peter Piper Pizza,Caesar Salad - Large (w/ Dressing),"[{'value': 79, 'attr_id': 203}, {'value': 59, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 1100, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 3570, 'attr_id': 307}, {'value': 120, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 30, 'attr_id': 606}]",1100
Peter Piper Pizza,Caesar Salad - Small (no Dressing),"[{'value': 18, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 820, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",320
Peter Piper Pizza,Greens & Grapes Salad (no Dressing),"[{'value': 9, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 280, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",170
Peter Piper Pizza,Caesar Salad - Large (no Dressing),"[{'value': 36, 'attr_id': 203}, {'value': 28, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 630, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1650, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",630
Peter Piper Pizza,Caesar Salad - Small (w/ Dressing),"[{'value': 40, 'attr_id': 203}, {'value': 30, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1790, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",550
Peter Piper Pizza,Greens & Grapes Salad (w/ Poppy Seed Dressing),"[{'value': 9, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 26, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 800, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",430
Peter Piper Pizza,Caesar Salad - Large (no Dressing or Croutons),"[{'value': 24, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 980, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",270
Peter Piper Pizza,Caesar Salad - Small (no Dressing or Croutons),"[{'value': 12, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 140, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 490, 'attr_id': 307}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",140
Romano's Macaroni Grill,Margherita Pizza,"[{'value': 47, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 146, 'attr_id': 205}, {'value': 1140, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2310, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",1140
Romano's Macaroni Grill,Farmhouse Pizza,"[{'value': 60, 'attr_id': 203}, {'value': 56, 'attr_id': 204}, {'value': 146, 'attr_id': 205}, {'value': 1330, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2460, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1330
Romano's Macaroni Grill,Pepperoni Pizza,"[{'value': 54, 'attr_id': 203}, {'value': 76, 'attr_id': 204}, {'value': 143, 'attr_id': 205}, {'value': 1280, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 2860, 'attr_id': 307}, {'value': 115, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1280
Romano's Macaroni Grill,Piedmont Pizza,"[{'value': 65, 'attr_id': 203}, {'value': 57, 'attr_id': 204}, {'value': 146, 'attr_id': 205}, {'value': 1360, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2040, 'attr_id': 307}, {'value': 145, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 27, 'attr_id': 606}]",1360
Romano's Macaroni Grill,Cheese Pizza,"[{'value': 56, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 146, 'attr_id': 205}, {'value': 1170, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2040, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",1170
Romano's Macaroni Grill,Kids Pepperoni Pizza,"[{'value': 30, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 72, 'attr_id': 205}, {'value': 630, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1050, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",630
Romano's Macaroni Grill,Prosciutto & Arugula Pizza,"[{'value': 58, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 140, 'attr_id': 205}, {'value': 1310, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 3010, 'attr_id': 307}, {'value': 155, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 27, 'attr_id': 606}]",1310
Romano's Macaroni Grill,Spinach & Artichoke Chicken Pizza,"[{'value': 60, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 144, 'attr_id': 205}, {'value': 1150, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 2730, 'attr_id': 307}, {'value': 155, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1150
Romano's Macaroni Grill,Caprese Salad,"[{'value': 16, 'attr_id': 203}, {'value': 44, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 510, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",510
Romano's Macaroni Grill,Crunchy Lombardi Salad,"[{'value': 10, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 35, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",380
Romano's Macaroni Grill,Italian Chopped Salad,"[{'value': 32, 'attr_id': 203}, {'value': 42, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 620, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2490, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",620
Romano's Macaroni Grill,Side Caprese Salad,"[{'value': 8, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 670, 'attr_id': 307}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",230
Romano's Macaroni Grill,Side Caesar Salad,"[{'value': 7, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 470, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",240
Romano's Macaroni Grill,Bibb & Bleu Salad,"[{'value': 23, 'attr_id': 203}, {'value': 42, 'attr_id': 204}, {'value': 17, 'attr_id': 205}, {'value': 520, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1070, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",520
Romano's Macaroni Grill,Kids Caesar Salad,"[{'value': 3, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 7, 'attr_id': 205}, {'value': 130, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 230, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",130
Romano's Macaroni Grill,Side Florentine Salad,"[{'value': 5, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 780, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",300
Romano's Macaroni Grill,Chicken Florentine Salad,"[{'value': 31, 'attr_id': 203}, {'value': 61, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 880, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 2010, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",880
Romano's Macaroni Grill,Kids Fresh Green Salad,"[{'value': 1, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 50, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 95, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",50
