,Restaurant,Food_Name,Nutrients,Calories
11,Subway,Footlong Chicken Salad,"[{'value': 38, 'attr_id': 203}, {'value': 20, 'attr_id': 204}, {'value': 102, 'attr_id': 205}, {'value': 740, 'attr_id': 208}, {'value': 24, 'attr_id': 269}, {'value': 12, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 1320, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 90, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",740
12,Subway,Footlong Egg Salad,"[{'value': 34, 'attr_id': 203}, {'value': 52, 'attr_id': 204}, {'value': 90, 'attr_id': 205}, {'value': 960, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 900, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 510, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",960
13,Subway,Subway Club Salad,"[{'value': 18, 'attr_id': 203}, {'value': 3, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 140, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 640, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",140
14,Subway,Veggie Delite Salad,"[{'value': 3, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 60, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 80, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",60
15,Subway,Rotisserie-Style Chicken Salad,"[{'value': 23, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 12, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 460, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",170
16,Subway,6 inch Chicken Salad,"[{'value': 19, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 660, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",370
17,Subway,6 inch Egg Salad,"[{'value': 17, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 45, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 450, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 255, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",480
18,Subway,Black Forest Ham Salad,"[{'value': 12, 'attr_id': 203}, {'value': 3, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 110, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 600, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",110
19,Subway,Cold Cut Combo Salad,"[{'value': 12, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 830, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",180
20,Thundercloud Subs,"Egg Salad Sub, Large","[{'value': 19, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 570, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 820, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 450, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",570
21,Thundercloud Subs,"Chicken Salad Sub, Large","[{'value': 33, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 560, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 560, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 120, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",560
22,Thundercloud Subs,"Chicken Salad Sub, Small","[{'value': 31, 'attr_id': 203}, {'value': 24, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 480, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 115, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",510
23,Thundercloud Subs,"Egg Salad Sub, Small","[{'value': 17, 'attr_id': 203}, {'value': 30, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 730, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 425, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",510
24,Schlotzsky's,Garden Salad Salad,"[{'value': 1, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 45, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 280, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",45
25,Schlotzsky's,"Garden Salad Salad, Pick 2","[{'value': 1, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 25, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 140, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",25
26,Schlotzsky's,Chicken Caesar Salad,"[{'value': 37, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 680, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1770, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",680
27,Schlotzsky's,Southwestern Chicken Salad,"[{'value': 46, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 44, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1260, 'attr_id': 307}, {'value': 120, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",600
28,Schlotzsky's,Turkey Avocado Cobb Salad,"[{'value': 38, 'attr_id': 203}, {'value': 33, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 610, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 12, 'attr_id': 291}, {'value': 1880, 'attr_id': 307}, {'value': 250, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 10, 'attr_id': 606}]",610
29,Schlotzsky's,"Southwestern Chicken Salad, Pick 2","[{'value': 23, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 630, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",300
30,Schlotzsky's,Fresh Kale & Grilled Chicken Salad,"[{'value': 38, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 52, 'attr_id': 205}, {'value': 630, 'attr_id': 208}, {'value': 34, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1220, 'attr_id': 307}, {'value': 255, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",630
31,Schlotzsky's,"Cranberry, Apple & Pecan Chicken Salad","[{'value': 34, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 68, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 40, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1220, 'attr_id': 307}, {'value': 80, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",640
32,Schlotzsky's,"Chicken Caesar Salad, Pick 2","[{'value': 19, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 890, 'attr_id': 307}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",340
33,Schlotzsky's,"Turkey Avocado Cobb Salad, Pick 2","[{'value': 19, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 940, 'attr_id': 307}, {'value': 125, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",310
34,Schlotzsky's,"Cranberry, Apple & Pecan Chicken Salad, Pick 2","[{'value': 17, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 20, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 610, 'attr_id': 307}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",320
35,Schlotzsky's,"Fresh Kale & Grilled Chicken Salad, Pick 2","[{'value': 19, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 17, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 610, 'attr_id': 307}, {'value': 130, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",320
36,Waffle House,Garden Salad,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 7, 'attr_id': 205}, {'value': 35, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 20, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",35
37,Waffle House,Grilled Chicken Salad,"[{'value': 31, 'attr_id': 203}, {'value': 3, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 950, 'attr_id': 307}, {'value': 90, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",170
38,Starbucks,Egg Salad Sandwich,"[{'value': 16, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 860, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 320, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",480
39,Starbucks,Green Goddess Avocado Salad,"[{'value': 13, 'attr_id': 203}, {'value': 37, 'attr_id': 204}, {'value': 62, 'attr_id': 205}, {'value': 620, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 980, 'attr_id': 307}, {'value': 7000, 'attr_id': 318}, {'value': 102, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",620
40,Starbucks,Seared Steak & Mango Salad,"[{'value': 21, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 68, 'attr_id': 205}, {'value': 590, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 1470, 'attr_id': 307}, {'value': 13000, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",590
41,Starbucks,Chicken BLT Salad Sandwich,"[{'value': 21, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 470, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 890, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",470
42,Starbucks,Cauliflower Tabbouleh Side Salad,"[{'value': 2, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 7, 'attr_id': 205}, {'value': 130, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 520, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 48, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",130
43,Starbucks,Za'atar Chicken & Lemon Tahini Salad,"[{'value': 27, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 67, 'attr_id': 205}, {'value': 570, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 940, 'attr_id': 307}, {'value': 12500, 'attr_id': 318}, {'value': 27, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",570
44,Starbucks,Roasted Carrot & Kale Side Salad,"[{'value': 10, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 44, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 400, 'attr_id': 307}, {'value': 11000, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",440
45,Starbucks,Turkey & Fire-Roasted Corn Salad,"[{'value': 24, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 560, 'attr_id': 208}, {'value': 22, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 910, 'attr_id': 307}, {'value': 14500, 'attr_id': 318}, {'value': 114, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",560
46,Starbucks,Garden Greens & Shaved Parmesan Side Salad,"[{'value': 7, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 600, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",170
